,Unnamed: 0_x,hh_sex,hh_age,cond_migracion,escolaridad,work_30days,mig_ocupacion,orig_ocupacion,student_status,modalidad_educacion,no_escuela_why,no_escuela_why/1,no_escuela_why/2,no_escuela_why/3,no_escuela_why/4,no_escuela_why/5,no_escuela_why/6,no_escuela_why/7,no_escuela_why/8,no_escuela_why/9,no_escuela_why/10,no_escuela_why/11,no_escuela_why/12,no_escuela_why/13,no_escuela_why/14,no_escuela_why/15,no_escuela_why/16,no_escuela_why/17,no_escuela_why/18,no_escuela_why/19,no_escuela_why/20,no_escuela_why/21,no_escuela_why/22,no_escuela_why/23,no_escuela_why/24,no_escuela_why/88,no_escuela_why/99,school_feeding,income_contributer_main,income_manager,housework_yn,pregnant_yn,breastfeeding_yn,vulnerability,vulnerability/1,vulnerability/2,vulnerability/3,vulnerability/99,_index_x,_parent_table_name_x,rsp_id,_submission__id_x,_submission__uuid_x,_submission__submission_time_x,_submission__validation_status_x,_submission__notes_x,_submission__status_x,_submission__submitted_by_x,_submission__tags_x,country_x,migrated_yn_x,Unnamed: 0_y,mig_ext_sex,mig_ext_age,mig_ext_motivo,mig_ext_motivo/1,mig_ext_motivo/2,mig_ext_motivo/3,mig_ext_motivo/4,mig_ext_motivo/5,mig_ext_motivo/6,mig_ext_motivo/7,mig_ext_motivo/8,mig_ext_motivo/9,mig_ext_motivo/10,mig_ext_motivo/11,mig_ext_motivo/12,mig_ext_motivo/13,mig_ext_motivo/14,mig_ext_motivo/15,mig_ext_motivo/16,mig_ext_motivo/99,mig_ext_acompany,mig_ext_acompany/1,mig_ext_acompany/2,mig_ext_acompany/3,mig_ext_acompany/4,mig_ext_acompany/5,mig_ext_acompany/6,mig_ext_acompany/7,mig_ext_acompany/8,mig_ext_acompany/9,mig_ext_acompany/99,mig_ext_medio,mig_ext_medio/1,mig_ext_medio/2,mig_ext_medio/3,mig_ext_medio/4,mig_ext_medio/5,mig_ext_medio/6,mig_ext_medio/7,mig_ext_medio/8,mig_ext_medio/9,mig_ext_medio/10,mig_ext_medio/11,mig_ext_medio/12,mig_ext_medio/99,mig_ext_cost_awareness,mig_ext_cost_currency,mig_ext_cost_total,mig_ext_attempts,mig_ext_cost_dist_awareness,mig_ext_cost_transportation,mig_ext_cost_subsistence,mig_ext_cost_intermediaries,mig_ext_cost_other,sum_gasto_viaje,note_mig_calculo,mig_ext_finance,mig_ext_finance/1,mig_ext_finance/2,mig_ext_finance/3,mig_ext_finance/4,mig_ext_finance/5,mig_ext_finance/6,mig_ext_finance/7,mig_ext_finance/8,mig_ext_finance/9,mig_ext_finance/10,mig_ext_finance/11,mig_ext_finance/99,mig_ext_violence,mig_ext_violence/1,mig_ext_violence/2,mig_ext_violence/3,mig_ext_violence/4,mig_ext_violence/5,mig_ext_violence/6,mig_ext_violence/7,mig_ext_violence/8,mig_ext_violence/9,mig_ext_violence/10,mig_ext_violence/11,mig_ext_violence/99,mig_ext_violence_who,mig_ext_violence_who/1,mig_ext_violence_who/2,mig_ext_violence_who/3,mig_ext_violence_who/4,mig_ext_violence_who/5,mig_ext_violence_who/6,mig_ext_violence_who/7,mig_ext_violence_who/99,mig_ext_country,mig_ext_country_other,mig_ext_llego,mig_ext_return,_index_y,_parent_table_name_y,_submission__id_y,_submission__uuid_y,_submission__submission_time_y,_submission__validation_status_y,_submission__notes_y,_submission__status_y,_submission__submitted_by_y,_submission__tags_y,country_y,mig_ext_finance_group/1,mig_ext_finance_group/2,mig_ext_finance_group/3,mig_ext_medio_group/1,mig_ext_medio_group/2,mig_ext_medio_group/3,cost_per_attempt,migrated_yn_y
1958,17554,1,23,5,5.0,1.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,17555,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3924,175917092,6e9131c9-e1b2-4aad-a29c-8601a2c566d5,2021-05-04T20:49:26,,[],submitted_via_web,,[],SLV,1,1289,1,22,1 8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,4000.0,1.0,99.0,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,1331,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,175917092,6e9131c9-e1b2-4aad-a29c-8601a2c566d5,2021-05-04T20:49:26,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,4000.0,1
1960,17580,1,20,4,5.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,17581,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3933,175917646,de2a4686-82b3-45b5-9739-31d9a4b409a7,2021-05-04T20:53:59,,[],submitted_via_web,,[],SLV,1,1293,1,20,1 2 6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9 7,0,0,0,0,0,0,1,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,1000.0,1.0,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,6,,1,,1335,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,175917646,de2a4686-82b3-45b5-9739-31d9a4b409a7,2021-05-04T20:53:59,,[],submitted_via_web,,[],SLV,1,0,0,1,0,0,1000.0,1
1970,17616,1,35,6,4.0,0.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17617,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3939,175918148,a1c447eb-7d4f-49b5-b510-e506958b3f08,2021-05-04T20:58:15,,[],submitted_via_web,wfpmandeteam,[],HND,1,1297,1,35,2 6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5 7,0,0,0,0,1,0,1,0,0,0,8 9,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1.0,6000.0,1.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,1339,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,175918148,a1c447eb-7d4f-49b5-b510-e506958b3f08,2021-05-04T20:58:15,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,1,6000.0,1
1971,17616,1,35,6,4.0,0.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17617,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3939,175918148,a1c447eb-7d4f-49b5-b510-e506958b3f08,2021-05-04T20:58:15,,[],submitted_via_web,wfpmandeteam,[],HND,1,1298,1,16,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2 7,0,1,0,0,0,0,1,0,0,0,9 8,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1.0,6000.0,1.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,1340,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,175918148,a1c447eb-7d4f-49b5-b510-e506958b3f08,2021-05-04T20:58:15,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,1,6000.0,1
1972,17617,1,16,6,4.0,0.0,7.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17618,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3939,175918148,a1c447eb-7d4f-49b5-b510-e506958b3f08,2021-05-04T20:58:15,,[],submitted_via_web,wfpmandeteam,[],HND,1,1297,1,35,2 6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5 7,0,0,0,0,1,0,1,0,0,0,8 9,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1.0,6000.0,1.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,1339,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,175918148,a1c447eb-7d4f-49b5-b510-e506958b3f08,2021-05-04T20:58:15,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,1,6000.0,1
1973,17617,1,16,6,4.0,0.0,7.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17618,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3939,175918148,a1c447eb-7d4f-49b5-b510-e506958b3f08,2021-05-04T20:58:15,,[],submitted_via_web,wfpmandeteam,[],HND,1,1298,1,16,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2 7,0,1,0,0,0,0,1,0,0,0,9 8,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1.0,6000.0,1.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,1340,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,175918148,a1c447eb-7d4f-49b5-b510-e506958b3f08,2021-05-04T20:58:15,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,1,6000.0,1
1976,17637,2,22,2,3.0,1.0,4.0,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,3,0.0,0.0,1.0,0.0,17638,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3945,175919670,a9381d17-6f79-47cf-bb13-4e9f1b9e367e,2021-05-04T21:11:03,,[],submitted_via_web,wfpmandeteam,[],HND,1,1301,2,22,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,4920.0,1.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,2,1.0,1343,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,175919670,a9381d17-6f79-47cf-bb13-4e9f1b9e367e,2021-05-04T21:11:03,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,1,0,0,4920.0,1
1977,17640,2,36,2,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,3,0.0,0.0,1.0,0.0,17641,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3946,175919673,94b97355-47ac-4226-b1f1-49a42d1e3fe1,2021-05-04T21:11:04,,[],submitted_via_web,wfpmandeteam,[],HND,1,1302,2,36,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,410.0,1.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,2,1.0,1344,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,175919673,94b97355-47ac-4226-b1f1-49a42d1e3fe1,2021-05-04T21:11:04,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,1,0,0,410.0,1
1985,17851,2,31,6,6.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,17852,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3994,175924082,d925c997-45e0-4ad9-a5e4-ad5d7626c210,2021-05-04T21:48:12,,[],submitted_via_web,wfpmandeteam,[],HND,1,1312,2,31,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,7000.0,1.0,99.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,6 8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,1,,1354,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,175924082,d925c997-45e0-4ad9-a5e4-ad5d7626c210,2021-05-04T21:48:12,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,0,7000.0,1
1986,17900,1,60,2,1.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2,0.0,1.0,0.0,0.0,17901,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4008,175925081,bef23102-db0e-430f-b2c8-83d71474cdf5,2021-05-04T21:57:49,,[],submitted_via_web,,[],SLV,1,1313,1,60,14 13 12,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,99,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1000.0,1.0,,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,1,,4,,1355,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,175925081,bef23102-db0e-430f-b2c8-83d71474cdf5,2021-05-04T21:57:49,,[],submitted_via_web,,[],SLV,0,0,0,1,0,0,1000.0,1
1987,17901,2,63,3,1.0,0.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,3,0.0,0.0,1.0,0.0,17902,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4008,175925081,bef23102-db0e-430f-b2c8-83d71474cdf5,2021-05-04T21:57:49,,[],submitted_via_web,,[],SLV,1,1313,1,60,14 13 12,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,99,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1000.0,1.0,,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,1,,4,,1355,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,175925081,bef23102-db0e-430f-b2c8-83d71474cdf5,2021-05-04T21:57:49,,[],submitted_via_web,,[],SLV,0,0,0,1,0,0,1000.0,1
1993,17951,2,25,3,5.0,0.0,10.0,9.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,3,0.0,0.0,1.0,0.0,17952,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4021,175930351,806b642e-f51c-41e9-9ff3-b115ac44459a,2021-05-04T22:48:53,,[],submitted_via_web,wfpmandeteam,[],HND,1,1318,2,20,2 1 8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,9 8,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1.0,12000.0,1.0,99.0,,,,,,,9,0,0,0,0,0,0,0,0,1,0,0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,,2,1.0,1360,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,175930351,806b642e-f51c-41e9-9ff3-b115ac44459a,2021-05-04T22:48:53,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,1,1,12000.0,1
2000,17996,1,33,7,8.0,1.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,17997,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4033,175932027,2f623689-81a3-42a9-abdd-3193b06163a4,2021-05-04T23:07:40,,[],submitted_via_web,wfpmandeteam,[],HND,1,1327,1,33,1 9 13,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,3000.0,1.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,18,,1,,1369,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,175932027,2f623689-81a3-42a9-abdd-3193b06163a4,2021-05-04T23:07:40,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,1,0,0,3000.0,1
2001,17996,1,33,7,8.0,1.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,17997,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4033,175932027,2f623689-81a3-42a9-abdd-3193b06163a4,2021-05-04T23:07:40,,[],submitted_via_web,wfpmandeteam,[],HND,1,1328,1,17,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,3000.0,1.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,18,,1,,1370,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,175932027,2f623689-81a3-42a9-abdd-3193b06163a4,2021-05-04T23:07:40,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,1,0,0,3000.0,1
2002,17996,1,33,7,8.0,1.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,17997,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4033,175932027,2f623689-81a3-42a9-abdd-3193b06163a4,2021-05-04T23:07:40,,[],submitted_via_web,wfpmandeteam,[],HND,1,1329,1,15,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,3000.0,1.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,18,,1,,1371,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,175932027,2f623689-81a3-42a9-abdd-3193b06163a4,2021-05-04T23:07:40,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,1,0,0,3000.0,1
2003,17997,1,17,7,4.0,0.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17998,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4033,175932027,2f623689-81a3-42a9-abdd-3193b06163a4,2021-05-04T23:07:40,,[],submitted_via_web,wfpmandeteam,[],HND,1,1327,1,33,1 9 13,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,3000.0,1.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,18,,1,,1369,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,175932027,2f623689-81a3-42a9-abdd-3193b06163a4,2021-05-04T23:07:40,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,1,0,0,3000.0,1
2004,17997,1,17,7,4.0,0.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17998,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4033,175932027,2f623689-81a3-42a9-abdd-3193b06163a4,2021-05-04T23:07:40,,[],submitted_via_web,wfpmandeteam,[],HND,1,1328,1,17,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,3000.0,1.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,18,,1,,1370,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,175932027,2f623689-81a3-42a9-abdd-3193b06163a4,2021-05-04T23:07:40,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,1,0,0,3000.0,1
2005,17997,1,17,7,4.0,0.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17998,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4033,175932027,2f623689-81a3-42a9-abdd-3193b06163a4,2021-05-04T23:07:40,,[],submitted_via_web,wfpmandeteam,[],HND,1,1329,1,15,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,3000.0,1.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,18,,1,,1371,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,175932027,2f623689-81a3-42a9-abdd-3193b06163a4,2021-05-04T23:07:40,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,1,0,0,3000.0,1
2006,17998,1,15,7,4.0,0.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17999,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4033,175932027,2f623689-81a3-42a9-abdd-3193b06163a4,2021-05-04T23:07:40,,[],submitted_via_web,wfpmandeteam,[],HND,1,1327,1,33,1 9 13,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,3000.0,1.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,18,,1,,1369,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,175932027,2f623689-81a3-42a9-abdd-3193b06163a4,2021-05-04T23:07:40,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,1,0,0,3000.0,1
2007,17998,1,15,7,4.0,0.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17999,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4033,175932027,2f623689-81a3-42a9-abdd-3193b06163a4,2021-05-04T23:07:40,,[],submitted_via_web,wfpmandeteam,[],HND,1,1328,1,17,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,3000.0,1.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,18,,1,,1370,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,175932027,2f623689-81a3-42a9-abdd-3193b06163a4,2021-05-04T23:07:40,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,1,0,0,3000.0,1
2008,17998,1,15,7,4.0,0.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17999,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4033,175932027,2f623689-81a3-42a9-abdd-3193b06163a4,2021-05-04T23:07:40,,[],submitted_via_web,wfpmandeteam,[],HND,1,1329,1,15,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,3000.0,1.0,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,18,,1,,1371,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,175932027,2f623689-81a3-42a9-abdd-3193b06163a4,2021-05-04T23:07:40,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,1,0,0,3000.0,1
2009,18037,2,37,5,4.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,18038,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4041,175934274,5a74ede9-ff4f-4208-8a7d-9d6459cf764c,2021-05-04T23:38:30,,[],submitted_via_web,,[],GT,1,1330,2,37,1 2 6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,5200.0,1.0,0.0,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,1372,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,175934274,5a74ede9-ff4f-4208-8a7d-9d6459cf764c,2021-05-04T23:38:30,,[],submitted_via_web,,[],GT,0,0,1,0,1,0,5200.0,1
2010,18085,2,8,7,2.0,0.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18086,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4051,175934425,850f06e3-6cbf-4426-ad9c-09df2d32e5d5,2021-05-04T23:40:16,,[],submitted_via_web,,[],GT,1,1335,1,25,2 1 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,19.5,2.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,1377,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,175934425,850f06e3-6cbf-4426-ad9c-09df2d32e5d5,2021-05-04T23:40:16,,[],submitted_via_web,,[],GT,0,1,0,0,1,0,9.75,1
